date,age_grp,gender,card_cnt
11/7/2019,40_65,M,1
11/7/2019,66_abv,F,3
11/7/2019,66_abv,M,1
11/8/2019,20_39,F,1
11/8/2019,40_65,F,1
11/8/2019,40_65,M,1
11/8/2019,66_abv,F,2
11/9/2019,40_65,F,2
11/9/2019,66_abv,M,3
11/10/2019,40_65,F,1
11/10/2019,40_65,M,1
11/10/2019,66_abv,F,1
11/10/2019,66_abv,M,1
11/11/2019,40_65,F,1
11/11/2019,66_abv,F,2
11/12/2019,20_39,F,1
11/12/2019,66_abv,F,1
11/13/2019,40_65,F,1
11/14/2019,40_65,F,3
11/14/2019,66_abv,F,1
11/14/2019,66_abv,M,2
11/15/2019,40_65,M,4
11/15/2019,66_abv,F,2
11/16/2019,0_19,M,1
11/16/2019,40_65,M,1
11/16/2019,66_abv,M,1
11/17/2019,40_65,M,1
11/17/2019,66_abv,F,1
11/18/2019,40_65,M,1
11/18/2019,66_abv,F,1
11/19/2019,40_65,F,2
11/19/2019,40_65,M,1
11/19/2019,66_abv,M,1
11/20/2019,40_65,F,1
11/20/2019,40_65,M,1
11/21/2019,40_65,F,1
11/21/2019,40_65,M,1
11/21/2019,66_abv,F,1
11/22/2019,20_39,F,1
11/22/2019,40_65,F,1
11/22/2019,66_abv,F,1
11/23/2019,20_39,M,1
11/23/2019,40_65,F,2
11/23/2019,40_65,M,1
11/23/2019,66_abv,F,1
11/23/2019,66_abv,M,1
11/24/2019,20_39,F,1
11/25/2019,66_abv,F,1
11/26/2019,40_65,F,1
11/27/2019,40_65,F,1
11/27/2019,66_abv,M,1
11/29/2019,40_65,F,1
11/29/2019,40_65,M,2
11/30/2019,20_39,M,1
11/30/2019,40_65,M,3
12/1/2019,40_65,M,2
12/1/2019,66_abv,F,1
12/1/2019,66_abv,M,2
12/2/2019,20_39,M,1
12/2/2019,40_65,F,3
12/3/2019,40_65,F,1
12/3/2019,66_abv,M,1
12/4/2019,20_39,M,1
12/4/2019,66_abv,F,2
12/5/2019,40_65,F,1
12/5/2019,66_abv,F,1
12/6/2019,40_65,F,1
12/6/2019,40_65,M,2
12/6/2019,66_abv,F,3
12/6/2019,66_abv,M,1
12/7/2019,0_19,M,1
12/7/2019,20_39,M,1
12/7/2019,40_65,F,2
12/7/2019,40_65,M,1
12/7/2019,66_abv,F,4
12/8/2019,40_65,F,1
12/8/2019,40_65,M,2
12/9/2019,66_abv,F,1
12/10/2019,20_39,F,2
12/10/2019,40_65,F,2
12/11/2019,20_39,F,1
12/11/2019,66_abv,F,1
12/11/2019,66_abv,M,3
12/12/2019,40_65,F,1
12/12/2019,66_abv,F,1
12/13/2019,0_19,F,1
12/13/2019,66_abv,F,1
12/13/2019,66_abv,M,3
12/14/2019,20_39,M,1
12/14/2019,40_65,M,1
12/14/2019,66_abv,F,1
12/15/2019,20_39,F,1
12/16/2019,40_65,F,3
12/16/2019,66_abv,M,1
12/17/2019,20_39,F,1
12/17/2019,40_65,F,1
12/17/2019,40_65,M,1
12/17/2019,66_abv,F,1
12/18/2019,40_65,F,1
12/18/2019,66_abv,F,1
12/20/2019,40_65,F,1
12/20/2019,66_abv,F,1
12/20/2019,66_abv,M,2
12/21/2019,40_65,F,1
12/21/2019,66_abv,F,4
12/22/2019,40_65,F,1
12/23/2019,40_65,F,1
12/23/2019,66_abv,F,3
12/23/2019,66_abv,M,1
12/24/2019,40_65,F,2
12/24/2019,40_65,M,1
12/24/2019,66_abv,F,2
12/25/2019,40_65,F,1
12/25/2019,66_abv,F,1
12/26/2019,40_65,F,1
12/26/2019,40_65,M,1
12/26/2019,66_abv,F,2
12/26/2019,66_abv,M,1
12/27/2019,40_65,M,1
12/27/2019,66_abv,M,1
12/28/2019,66_abv,F,1
12/28/2019,66_abv,M,1
12/29/2019,20_39,M,1
12/29/2019,40_65,F,1
12/29/2019,40_65,M,1
12/29/2019,66_abv,F,1
12/29/2019,66_abv,M,2
12/30/2019,40_65,F,1
12/30/2019,40_65,M,2
12/30/2019,66_abv,F,2
12/30/2019,66_abv,M,1
12/31/2019,40_65,F,1
12/31/2019,66_abv,F,1
1/1/2020,40_65,F,2
1/1/2020,40_65,M,1
1/1/2020,66_abv,M,1
1/2/2020,40_65,M,2
1/2/2020,66_abv,F,4
1/3/2020,66_abv,M,1
1/4/2020,40_65,F,1
1/4/2020,40_65,M,1
1/4/2020,66_abv,F,1
1/4/2020,66_abv,M,1
1/5/2020,40_65,F,1
1/6/2020,20_39,M,1
1/6/2020,40_65,M,1
1/6/2020,66_abv,F,2
1/7/2020,20_39,M,1
1/7/2020,40_65,F,2
1/7/2020,40_65,M,1
1/7/2020,66_abv,F,1
1/7/2020,66_abv,M,1
1/8/2020,20_39,F,1
1/8/2020,40_65,F,2
1/8/2020,40_65,M,2
1/8/2020,66_abv,M,1
1/9/2020,20_39,M,1
1/9/2020,40_65,F,1
1/9/2020,40_65,M,1
1/10/2020,40_65,F,2
1/10/2020,40_65,M,1
1/10/2020,66_abv,F,1
1/11/2020,20_39,F,2
1/11/2020,40_65,M,1
1/12/2020,40_65,F,1
1/12/2020,66_abv,F,1
1/13/2020,20_39,F,1
1/13/2020,40_65,F,1
1/14/2020,20_39,F,1
1/14/2020,66_abv,F,1
1/14/2020,66_abv,M,1
1/15/2020,40_65,F,2
1/15/2020,40_65,M,1
1/16/2020,40_65,F,2
1/16/2020,66_abv,F,2
1/17/2020,40_65,F,1
1/17/2020,40_65,M,1
1/17/2020,66_abv,F,1
1/18/2020,20_39,F,1
1/18/2020,40_65,F,1
1/19/2020,40_65,F,1
1/19/2020,40_65,M,1
1/20/2020,40_65,M,2
1/21/2020,40_65,F,1
1/21/2020,66_abv,F,1
1/22/2020,40_65,F,2
1/22/2020,66_abv,F,2
1/23/2020,20_39,F,1
1/23/2020,40_65,M,1
1/24/2020,40_65,F,1
1/24/2020,66_abv,F,1
1/25/2020,20_39,F,1
1/25/2020,20_39,M,1
1/25/2020,40_65,F,1
1/26/2020,20_39,M,1
1/26/2020,40_65,M,3
1/26/2020,66_abv,F,2
1/27/2020,66_abv,F,1
1/28/2020,20_39,F,1
1/28/2020,40_65,M,4
1/29/2020,40_65,F,2
1/30/2020,40_65,M,1
1/30/2020,66_abv,F,1
1/31/2020,66_abv,F,2
2/1/2020,66_abv,F,1
2/2/2020,40_65,F,1
2/2/2020,40_65,M,1
2/2/2020,66_abv,F,1
2/3/2020,20_39,M,1
2/3/2020,40_65,F,3
2/3/2020,40_65,M,1
2/3/2020,66_abv,F,1
2/3/2020,66_abv,M,2
2/4/2020,40_65,F,1
2/4/2020,40_65,M,1
2/4/2020,66_abv,F,1
2/5/2020,20_39,F,1
2/5/2020,40_65,F,1
2/5/2020,40_65,M,1
2/5/2020,66_abv,F,1
2/6/2020,40_65,F,1
2/6/2020,40_65,M,2
2/6/2020,66_abv,F,1
2/7/2020,40_65,F,1
2/7/2020,40_65,M,2
2/8/2020,20_39,M,1
2/8/2020,66_abv,F,2
2/9/2020,40_65,F,1
2/9/2020,66_abv,F,1
2/10/2020,0_19,F,1
2/10/2020,20_39,F,1
2/11/2020,40_65,F,2
2/12/2020,20_39,F,3
2/13/2020,40_65,M,1
2/13/2020,66_abv,F,1
2/13/2020,66_abv,M,1
2/14/2020,20_39,M,1
2/14/2020,40_65,F,1
2/14/2020,40_65,M,1
2/14/2020,66_abv,F,2
2/14/2020,66_abv,M,1
2/15/2020,20_39,F,1
2/15/2020,40_65,M,2
2/15/2020,66_abv,M,1
2/16/2020,40_65,F,2
2/16/2020,40_65,M,1
2/16/2020,66_abv,F,2
2/17/2020,20_39,F,2
2/17/2020,20_39,M,1
2/17/2020,40_65,M,2
2/18/2020,40_65,F,1
2/18/2020,40_65,M,1
2/18/2020,66_abv,M,2
2/19/2020,40_65,M,1
2/19/2020,66_abv,F,1
2/19/2020,66_abv,M,2
2/20/2020,40_65,F,2
2/20/2020,66_abv,F,1
2/20/2020,66_abv,M,2
2/21/2020,40_65,F,1
2/21/2020,40_65,M,2
2/22/2020,20_39,F,1
2/22/2020,40_65,M,1
2/22/2020,66_abv,M,1
2/23/2020,20_39,F,1
2/23/2020,66_abv,F,1
2/24/2020,20_39,F,1
2/24/2020,20_39,M,1
2/24/2020,40_65,F,1
2/24/2020,66_abv,F,1
2/25/2020,40_65,M,3
2/26/2020,40_65,M,2
2/26/2020,66_abv,F,2
2/27/2020,20_39,F,1
2/27/2020,66_abv,F,2
2/27/2020,66_abv,M,1
2/28/2020,20_39,F,1
2/28/2020,40_65,M,1
2/28/2020,66_abv,F,1
2/29/2020,66_abv,M,1
3/1/2020,66_abv,F,2
3/1/2020,66_abv,M,1
3/2/2020,20_39,M,1
3/2/2020,40_65,F,1
3/2/2020,40_65,M,3
3/3/2020,40_65,F,3
3/3/2020,66_abv,F,3
3/3/2020,66_abv,M,2
3/4/2020,40_65,M,1
3/4/2020,66_abv,F,2
3/5/2020,20_39,F,1
3/5/2020,40_65,F,1
3/5/2020,66_abv,F,2
3/6/2020,20_39,F,1
3/6/2020,66_abv,M,2
3/8/2020,40_65,F,1
3/8/2020,40_65,M,1
3/8/2020,66_abv,M,1
3/9/2020,20_39,M,1
3/9/2020,40_65,F,1
3/9/2020,66_abv,M,1
3/10/2020,20_39,F,1
3/10/2020,40_65,F,1
3/10/2020,66_abv,F,1
3/10/2020,66_abv,M,1
3/11/2020,20_39,F,1
3/11/2020,40_65,M,1
3/12/2020,40_65,F,1
3/12/2020,40_65,M,2
3/12/2020,66_abv,M,2
3/13/2020,40_65,M,2
3/13/2020,66_abv,F,1
3/13/2020,66_abv,M,1
3/14/2020,40_65,F,1
3/14/2020,40_65,M,1
3/14/2020,66_abv,F,1
3/15/2020,40_65,F,2
3/15/2020,66_abv,F,1
3/16/2020,40_65,F,1
3/16/2020,40_65,M,1
3/17/2020,40_65,F,1
3/17/2020,40_65,M,1
3/17/2020,66_abv,F,1
3/19/2020,40_65,M,1
3/19/2020,66_abv,F,1
3/20/2020,40_65,F,2
3/20/2020,66_abv,F,1
3/21/2020,66_abv,M,1
3/22/2020,20_39,F,1
3/22/2020,66_abv,F,1
3/23/2020,40_65,F,1
3/23/2020,66_abv,F,1
3/24/2020,40_65,M,1
3/24/2020,66_abv,F,1
3/25/2020,66_abv,F,1
3/26/2020,40_65,M,1
3/27/2020,40_65,F,2
3/27/2020,66_abv,F,2
3/28/2020,0_19,M,1
3/28/2020,40_65,F,2
3/28/2020,66_abv,F,1
3/28/2020,66_abv,M,1
3/30/2020,40_65,F,1
3/31/2020,40_65,F,1
3/31/2020,66_abv,M,1
4/1/2020,20_39,F,1
4/1/2020,40_65,F,2
4/2/2020,40_65,F,1
4/2/2020,40_65,M,1
4/2/2020,66_abv,F,1
4/3/2020,40_65,F,1
4/3/2020,66_abv,F,2
4/3/2020,66_abv,M,2
4/4/2020,40_65,F,3
4/4/2020,40_65,M,1
4/6/2020,20_39,F,1
4/7/2020,40_65,M,2
4/8/2020,40_65,F,2
4/9/2020,20_39,F,1
4/9/2020,40_65,F,1
4/10/2020,66_abv,F,1
4/11/2020,66_abv,M,2
4/12/2020,20_39,F,1
4/12/2020,40_65,M,1
4/12/2020,66_abv,M,1
4/14/2020,40_65,F,1
4/15/2020,40_65,M,2
4/16/2020,40_65,F,1
4/17/2020,40_65,F,1
4/18/2020,66_abv,F,1
4/19/2020,20_39,F,1
4/20/2020,40_65,F,1
4/21/2020,66_abv,F,1
4/22/2020,40_65,F,1
4/22/2020,40_65,M,1
4/22/2020,66_abv,F,1
4/23/2020,40_65,F,1
4/25/2020,66_abv,F,1
4/25/2020,66_abv,M,1
4/26/2020,40_65,M,1
4/26/2020,66_abv,F,1
4/28/2020,40_65,F,1
4/29/2020,40_65,M,1
4/29/2020,66_abv,F,1
4/30/2020,66_abv,F,2
5/1/2020,40_65,F,2
5/1/2020,40_65,M,1
5/2/2020,40_65,M,1
5/2/2020,66_abv,F,1
5/3/2020,20_39,F,1
5/5/2020,20_39,F,1
5/5/2020,66_abv,M,1
5/6/2020,40_65,M,1
5/6/2020,66_abv,F,1
5/7/2020,40_65,F,1
5/7/2020,40_65,M,1
5/7/2020,66_abv,F,1
5/8/2020,40_65,F,3
5/8/2020,40_65,M,1
5/9/2020,40_65,F,1
5/9/2020,66_abv,F,3
5/10/2020,20_39,F,1
5/11/2020,40_65,F,1
5/12/2020,40_65,F,1
5/12/2020,40_65,M,1
5/12/2020,66_abv,F,1
5/13/2020,20_39,F,1
5/13/2020,66_abv,F,1
5/14/2020,40_65,F,1
5/14/2020,66_abv,F,2
5/15/2020,20_39,F,1
5/15/2020,40_65,M,2
5/16/2020,40_65,M,1
5/18/2020,20_39,F,1
5/18/2020,40_65,F,1
5/19/2020,40_65,M,1
5/20/2020,20_39,M,1
5/20/2020,40_65,F,1
5/20/2020,40_65,M,1
5/20/2020,66_abv,F,1
5/21/2020,66_abv,F,1
5/22/2020,20_39,M,1
5/22/2020,40_65,M,1
5/22/2020,66_abv,F,1
5/23/2020,66_abv,M,1
5/24/2020,20_39,F,1
5/24/2020,40_65,F,1
5/24/2020,40_65,M,1
5/24/2020,66_abv,F,1
5/25/2020,20_39,F,1
5/25/2020,40_65,F,1
5/25/2020,40_65,M,1
5/25/2020,66_abv,M,1
5/26/2020,40_65,M,1
5/26/2020,66_abv,F,1
5/26/2020,66_abv,M,2
5/28/2020,40_65,M,1
5/28/2020,66_abv,M,1
5/29/2020,40_65,F,1
5/29/2020,40_65,M,1
5/29/2020,66_abv,F,2
5/31/2020,40_65,M,1
5/31/2020,66_abv,F,1
6/1/2020,40_65,F,1
6/1/2020,66_abv,F,2
6/2/2020,40_65,F,1
6/2/2020,66_abv,F,1
6/3/2020,20_39,F,1
6/3/2020,40_65,F,1
6/3/2020,66_abv,F,1
6/3/2020,66_abv,M,2
6/4/2020,40_65,F,2
6/4/2020,66_abv,F,1
6/4/2020,66_abv,M,1
6/5/2020,66_abv,F,1
6/6/2020,66_abv,F,1
6/7/2020,40_65,M,2
6/7/2020,66_abv,F,2
6/8/2020,40_65,F,1
6/9/2020,40_65,F,2
6/9/2020,66_abv,M,1
6/10/2020,40_65,M,1
6/11/2020,20_39,M,1
6/11/2020,40_65,F,1
6/11/2020,66_abv,F,1
6/12/2020,40_65,F,1
6/12/2020,66_abv,M,1
6/13/2020,20_39,F,1
6/13/2020,66_abv,F,1
6/15/2020,20_39,F,1
6/15/2020,40_65,M,1
6/15/2020,66_abv,M,1
6/16/2020,66_abv,F,1
6/17/2020,20_39,F,1
6/17/2020,40_65,F,1
6/17/2020,66_abv,M,1
6/18/2020,40_65,M,1
6/18/2020,66_abv,M,2
6/19/2020,0_19,M,1
6/19/2020,20_39,F,1
6/19/2020,40_65,M,1
6/19/2020,66_abv,F,1
6/20/2020,20_39,M,1
6/20/2020,66_abv,F,1
6/20/2020,66_abv,M,2
6/21/2020,40_65,F,1
6/21/2020,66_abv,F,1
6/22/2020,20_39,M,1
6/22/2020,40_65,F,1
6/22/2020,66_abv,F,1
6/23/2020,40_65,F,1
6/23/2020,40_65,M,1
6/23/2020,66_abv,F,1
6/23/2020,66_abv,M,1
6/24/2020,40_65,M,1
6/25/2020,40_65,M,2
6/25/2020,66_abv,F,1
6/26/2020,40_65,M,1
6/27/2020,40_65,M,1
6/27/2020,66_abv,F,1
6/28/2020,40_65,F,1
6/29/2020,66_abv,F,1
6/30/2020,40_65,F,1
6/30/2020,66_abv,F,1
